observed_on,url,Prey Y/N,prey_desc,latitude,longitude,notes,observer
10/4/2022,https://www.inaturalist.org/observations/137802506,N,,37.86459,-122.401,,JW
10/4/2022,https://www.inaturalist.org/observations/141944996,N,,30.10207,-89.8783,,Naumann
10/4/2022,https://www.inaturalist.org/observations/164659792,n,,36.17956,-115.597,,WJG
10/5/2022,https://www.inaturalist.org/observations/137685878,N,,43.68145,-79.2806,,JW
10/5/2022,https://www.inaturalist.org/observations/137738884,N,,44.49604,-89.4648,,JW
10/5/2022,https://www.inaturalist.org/observations/137784584,N,,44.45594,-68.9939,DEAD,JW
10/5/2022,https://www.inaturalist.org/observations/137821657,N,,39.06886,-77.449,,JW
10/5/2022,https://www.inaturalist.org/observations/138798463,N,,44.59039,-123.268,,Naumann
10/5/2022,https://www.inaturalist.org/observations/146977682,N,,34.12009,-84.502,,JW
10/6/2022,https://www.inaturalist.org/observations/137860767,Y,HOSP,50.93984,-114.137,ID by WJG. pale with very faint streaking on undertail coverts,JW
10/6/2022,https://www.inaturalist.org/observations/137782118,N,,39.16112,-76.8797,,JW
10/6/2022,https://www.inaturalist.org/observations/137790197,N,,41.89486,-87.8307,,JW
10/6/2022,https://www.inaturalist.org/observations/137865185,N,,37.11839,-121.551,,JW
10/6/2022,https://www.inaturalist.org/observations/137870927,N,,38.95643,-77.0502,,JW
10/6/2022,https://www.inaturalist.org/observations/138170149,N,,46.9246,-120.508,,JW
10/6/2022,https://www.inaturalist.org/observations/138439166,N,,44.77756,-93.1187,,JW
10/6/2022,https://www.inaturalist.org/observations/138513772,N,,39.7981,-75.6603,,Naumann
10/6/2022,https://www.inaturalist.org/observations/139407978,N,,38.81181,-74.8028,,Naumann
10/6/2022,https://www.inaturalist.org/observations/139408020,N,,38.95882,-74.8685,,Naumann
10/6/2022,https://www.inaturalist.org/observations/140106203,N,,40.09735,-75.6028,,Naumann
10/6/2022,https://www.inaturalist.org/observations/140692793,N,,35.6356,-83.3921,,Naumann
10/6/2022,https://www.inaturalist.org/observations/185459887,n,,39.44967,-76.0086,,WJG
10/6/2022,https://www.inaturalist.org/observations/185459889,n,,39.44968,-76.0085,,WJG
10/7/2022,https://www.inaturalist.org/observations/137861386,N,,41.34377,-70.726,,JW
10/7/2022,https://www.inaturalist.org/observations/137863399,N,,34.97982,-106.672,,JW
10/7/2022,https://www.inaturalist.org/observations/137930396,N,,37.50545,-122.487,,JW
10/7/2022,https://www.inaturalist.org/observations/137992919,N,,39.02584,-77.0393,,JW
10/7/2022,https://www.inaturalist.org/observations/137992966,N,,39.02422,-77.0377,,JW
10/7/2022,https://www.inaturalist.org/observations/138052845,N,,40.64999,-73.993,,JW
10/7/2022,https://www.inaturalist.org/observations/138446658,N,,44.7621,-92.9934,,Naumann
10/7/2022,https://www.inaturalist.org/observations/139258476,N,,36.43881,-115.36,,Naumann
10/7/2022,https://www.inaturalist.org/observations/140097307,N,,37.94336,-122.308,,Naumann
10/7/2022,https://www.inaturalist.org/observations/142398030,N,,40.22947,-75.1581,,Naumann
10/8/2022,https://www.inaturalist.org/observations/137967190,N,,43.08922,-70.8439,,JW
10/8/2022,https://www.inaturalist.org/observations/137982257,N,,45.47158,-73.9335,,JW
10/8/2022,https://www.inaturalist.org/observations/138023689,N,,40.76191,-96.8562,,JW
10/8/2022,https://www.inaturalist.org/observations/138023891,N,,42.26725,-81.851,,JW
10/8/2022,https://www.inaturalist.org/observations/138027643,N,,40.64986,-79.7018,,JW
10/8/2022,https://www.inaturalist.org/observations/138035832,N,,39.02399,-77.0377,,JW
10/8/2022,https://www.inaturalist.org/observations/138044675,N,,45.12808,-61.8749,,JW
10/8/2022,https://www.inaturalist.org/observations/138053913,N,,26.15621,-100.08,,JW
10/8/2022,https://www.inaturalist.org/observations/138056019,N,,38.87707,-77.4931,,JW
10/8/2022,https://www.inaturalist.org/observations/138067364,N,,38.93263,-74.9581,,JW
10/8/2022,https://www.inaturalist.org/observations/138071231,N,,38.93232,-74.9583,,JW
10/8/2022,https://www.inaturalist.org/observations/138071240,N,,38.93429,-74.9591,,JW
10/8/2022,https://www.inaturalist.org/observations/138199670,N,,42.89972,-115.859,,JW
10/8/2022,https://www.inaturalist.org/observations/138225703,N,,46.06525,-118.873,,JW
10/8/2022,https://www.inaturalist.org/observations/138256014,N,,40.56792,-73.8828,,JW
10/8/2022,https://www.inaturalist.org/observations/138295841,N,,32.34087,-96.8435,,JW
10/8/2022,https://www.inaturalist.org/observations/138345998,N,,38.93415,-74.9596,,JW
10/8/2022,https://www.inaturalist.org/observations/138372308,N,,31.28114,-96.0211,,JW
10/8/2022,https://www.inaturalist.org/observations/138453921,N,,38.93448,-74.9595,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138456198,N,,38.93466,-74.9588,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138456200,N,,38.93485,-74.9588,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138460858,N,,38.93549,-74.9586,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138463594,N,,38.93552,-74.9584,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138463596,N,,38.9355,-74.9584,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138463597,N,,38.93584,-74.9574,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138463601,N,,38.93548,-74.9587,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138568707,N,,38.93547,-74.9587,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138568712,N,,38.93549,-74.9576,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138568715,N,,38.93548,-74.9586,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138568717,N,,38.93546,-74.9581,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138568724,N,,38.93545,-74.9587,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138572282,N,,38.93547,-74.9587,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138576879,N,,38.93535,-74.9581,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138579323,N,,38.93505,-74.9511,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138625113,N,,38.99725,-74.9968,,Naumann
10/8/2022,https://www.inaturalist.org/observations/138740836,N,,39.43584,-76.7558,,Naumann
10/8/2022,https://www.inaturalist.org/observations/139011433,N,,27.86715,-97.6417,,Naumann
10/8/2022,https://www.inaturalist.org/observations/139196680,N,,47.05162,-70.8177,,Naumann
10/8/2022,https://www.inaturalist.org/observations/139927217,N,,48.33113,-123.658,,Naumann
10/8/2022,https://www.inaturalist.org/observations/140917609,N,,39.02809,-77.6,,Naumann
10/8/2022,https://www.inaturalist.org/observations/142323726,N,,-29.3512,-49.7354,,Naumann
10/8/2022,https://www.inaturalist.org/observations/151202643,n,,38.93316,-74.9579,,WJG
10/8/2022,https://www.inaturalist.org/observations/138373188,NA,,31.28098,-96.022,AMERICAN KESTRAL,JW
10/9/2022,https://www.inaturalist.org/observations/138164615,N,,45.6432,-73.6584,,JW
10/9/2022,https://www.inaturalist.org/observations/138174465,N,,39.02519,-77.0378,,JW
10/9/2022,https://www.inaturalist.org/observations/138181369,N,,44.25425,-73.124,,JW
10/9/2022,https://www.inaturalist.org/observations/138181475,N,,44.25425,-73.124,,JW
10/9/2022,https://www.inaturalist.org/observations/138181675,N,,44.25425,-73.124,,JW
10/9/2022,https://www.inaturalist.org/observations/138181807,N,,44.25425,-73.124,,JW
10/9/2022,https://www.inaturalist.org/observations/138187532,N,,41.91305,-82.5091,,JW
10/9/2022,https://www.inaturalist.org/observations/138212049,N,,43.75321,-72.3878,,JW
10/9/2022,https://www.inaturalist.org/observations/138215065,N,,40.98953,-73.9061,,JW
10/9/2022,https://www.inaturalist.org/observations/138215078,N,,40.98953,-73.9061,,JW
10/9/2022,https://www.inaturalist.org/observations/138223765,N,,37.07428,-121.461,,JW
10/9/2022,https://www.inaturalist.org/observations/138249479,N,,37.16828,-75.982,,JW
10/9/2022,https://www.inaturalist.org/observations/138286809,N,,39.70265,-77.9433,,JW
10/9/2022,https://www.inaturalist.org/observations/138298948,N,,40.66402,-73.9721,,JW
10/9/2022,https://www.inaturalist.org/observations/138391826,N,,43.04392,-80.63,,JW
10/9/2022,https://www.inaturalist.org/observations/138403791,N,,20.34633,-103.038,,JW
10/9/2022,https://www.inaturalist.org/observations/138404536,N,,20.34661,-103.037,,JW
10/9/2022,https://www.inaturalist.org/observations/138405389,N,,20.34756,-103.038,,JW
10/9/2022,https://www.inaturalist.org/observations/138405393,N,,20.3477,-103.037,,JW
10/9/2022,https://www.inaturalist.org/observations/138405405,N,,20.34818,-103.037,,JW
10/9/2022,https://www.inaturalist.org/observations/138405414,N,,20.34867,-103.038,,JW
10/9/2022,https://www.inaturalist.org/observations/138407192,N,,20.34795,-103.042,,JW
10/9/2022,https://www.inaturalist.org/observations/138407219,N,,20.30673,-103.172,,JW
10/9/2022,https://www.inaturalist.org/observations/138631781,N,,29.53754,-98.8376,,Naumann
10/9/2022,https://www.inaturalist.org/observations/139047397,N,,38.60077,-121.514,,Naumann
10/9/2022,https://www.inaturalist.org/observations/139113804,N,,41.24926,-72.9019,,Naumann
10/9/2022,https://www.inaturalist.org/observations/139466313,N,,42.46656,-87.8056,,Naumann
10/9/2022,https://www.inaturalist.org/observations/139597118,N,,31.46693,-110.295,,Naumann
10/9/2022,https://www.inaturalist.org/observations/140169088,N,,33.48472,-117.693,,Naumann
10/9/2022,https://www.inaturalist.org/observations/182042562,n,,44.58647,-76.3042,,WJG
10/10/2022,https://www.inaturalist.org/observations/138285359,N,,43.28353,-80.3984,,JW
10/10/2022,https://www.inaturalist.org/observations/138418416,N,,25.04246,-99.7638,,JW
10/10/2022,https://www.inaturalist.org/observations/138453259,N,,43.86944,-78.8027,,Naumann
10/10/2022,https://www.inaturalist.org/observations/138464451,N,,39.25417,-75.4596,,Naumann
10/10/2022,https://www.inaturalist.org/observations/138532045,N,,43.49535,-65.5775,,Naumann
10/10/2022,https://www.inaturalist.org/observations/138548225,N,,-32.3082,-54.1894,,Naumann
10/10/2022,https://www.inaturalist.org/observations/139384181,N,,43.77826,-79.3773,,Naumann
10/10/2022,https://www.inaturalist.org/observations/139858182,N,,44.49798,-68.9641,,Naumann
10/10/2022,https://www.inaturalist.org/observations/140379518,N,,40.64189,-75.9918,,Naumann
10/10/2022,https://www.inaturalist.org/observations/140379522,N,,40.64175,-75.991,,Naumann
10/11/2022,https://www.inaturalist.org/observations/138428948,N,,37.54988,-122.335,,JW
10/11/2022,https://www.inaturalist.org/observations/138437459,N,,49.98918,-119.331,,JW
10/11/2022,https://www.inaturalist.org/observations/138631773,N,,34.41021,-89.6354,,Naumann
10/11/2022,https://www.inaturalist.org/observations/138637893,N,,46.8487,-92.0313,,Naumann
10/11/2022,https://www.inaturalist.org/observations/138962618,N,,33.06465,-96.9718,,Naumann
10/11/2022,https://www.inaturalist.org/observations/139590593,N,,38.64703,-121.67,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138536395,Y,avian,33.82151,-117.273,feathers only,Naumann
10/12/2022,https://www.inaturalist.org/observations/138509700,N,,34.97982,-106.672,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138526247,N,,42.30799,-89.1649,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138530079,N,,40.78483,-74.1189,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138531242,N,,41.84464,-70.5312,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138562375,N,,48.10088,-123.413,dead,Naumann
10/12/2022,https://www.inaturalist.org/observations/138563045,N,,35.22257,-97.4395,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138628503,N,,46.84702,-92.0313,,Naumann
10/12/2022,https://www.inaturalist.org/observations/138634434,N,,46.84635,-92.0294,,Naumann
10/12/2022,https://www.inaturalist.org/observations/139431139,N,,38.44199,-76.0906,,Naumann
10/12/2022,https://www.inaturalist.org/observations/147269937,N,,-35.1313,-57.3872,,JW
10/13/2022,https://www.inaturalist.org/observations/138630051,N,,41.82104,-88.1204,,Naumann
10/13/2022,https://www.inaturalist.org/observations/138654739,N,,33.73481,-116.537,,Naumann
10/13/2022,https://www.inaturalist.org/observations/138659102,N,,38.85953,-92.4137,,Naumann
10/13/2022,https://www.inaturalist.org/observations/138687682,N,,47.46131,-120.937,,Naumann
10/13/2022,https://www.inaturalist.org/observations/138719349,N,,28.81918,-96.6144,,Naumann
10/13/2022,https://www.inaturalist.org/observations/138903129,N,,19.34364,-96.4642,,Naumann
10/13/2022,https://www.inaturalist.org/observations/138903251,N,,19.34364,-96.4642,,Naumann
10/13/2022,https://www.inaturalist.org/observations/139670136,N,,33.22568,-108.241,,Naumann
10/13/2022,https://www.inaturalist.org/observations/147800545,N,,,,,JW
10/13/2022,https://www.inaturalist.org/observations/138676961,NA,,40.08996,-75.3859,COHA,Naumann
10/14/2022,https://www.inaturalist.org/observations/138739386,N,,40.69598,-74.5222,,Naumann
10/14/2022,https://www.inaturalist.org/observations/138745558,N,,35.21792,-106.616,,Naumann
10/14/2022,https://www.inaturalist.org/observations/138755848,N,,30.32791,-89.6276,,Naumann
10/14/2022,https://www.inaturalist.org/observations/138773640,N,,50.09298,-96.6503,,Naumann
10/14/2022,https://www.inaturalist.org/observations/138773938,N,,40.58281,-73.9191,,Naumann
10/14/2022,https://www.inaturalist.org/observations/138774000,N,,40.62262,-73.8294,,Naumann
10/14/2022,https://www.inaturalist.org/observations/139170648,N,,41.24953,-72.9009,,Naumann
10/14/2022,https://www.inaturalist.org/observations/139795295,N,,43.53594,-73.2346,,Naumann
10/14/2022,https://www.inaturalist.org/observations/140431986,N,,43.41948,-73.2955,,Naumann
10/14/2022,https://www.inaturalist.org/observations/140549102,N,,39.7981,-75.6603,,Naumann
10/14/2022,https://www.inaturalist.org/observations/141116028,N,,43.43677,-73.216,,Naumann
10/14/2022,https://www.inaturalist.org/observations/144037422,N,,-22.7426,-46.8985,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138842631,N,,19.38684,-96.6562,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138880448,N,,42.94873,-81.2252,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138895269,N,,40.76882,-96.7867,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138897484,N,,43.62461,-73.3609,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138898885,N,,37.16833,-75.9823,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138911352,N,,39.97616,-84.8214,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138958032,N,,42.03323,-83.0455,,Naumann
10/15/2022,https://www.inaturalist.org/observations/138963206,N,,42.36942,-88.2737,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139066561,N,,32.73526,-84.7656,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139067323,N,,44.43796,-100.417,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139469492,N,,40.74353,-75.7309,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139469496,N,,40.74811,-75.7334,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139743372,N,,43.9189,-116.338,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139795411,N,,39.21635,-76.8825,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139842657,N,,41.67484,-74.3429,,Naumann
10/15/2022,https://www.inaturalist.org/observations/139907957,N,,40.64149,-75.9906,,Naumann
10/15/2022,https://www.inaturalist.org/observations/140884803,N,,38.93419,-74.9595,,Naumann
10/15/2022,https://www.inaturalist.org/observations/142115127,N,,38.93281,-74.9579,,Naumann
10/15/2022,https://www.inaturalist.org/observations/142115128,N,,38.93285,-74.9579,,Naumann
10/15/2022,https://www.inaturalist.org/observations/159284799,n,,45.19391,-89.6823,,WJG
10/15/2022,https://www.inaturalist.org/observations/138870273,NA,,34.18314,-118.098,"accipiter, pretty sure not SSHA",Naumann
10/15/2022,https://www.inaturalist.org/observations/138882614,NA,,41.60846,-81.3057,COHA,Naumann
10/16/2022,https://www.inaturalist.org/observations/139011967,N,,39.06947,-77.4456,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139013620,N,,40.98194,-74.8374,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139028312,N,,49.00849,-122.316,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139045593,N,,38.86953,-77.3365,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139057475,N,,43.93954,-76.8611,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139108327,N,,30.57821,-97.4227,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139142495,N,,30.56559,-84.2951,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139144850,N,,40.59985,-111.917,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139197270,N,,37.76867,-122.477,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139240784,N,,44.67307,-93.3,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139444024,N,,41.09753,-73.688,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139480427,N,,40.58853,-73.5547,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139632188,N,,39.05294,-86.5749,,Naumann
10/16/2022,https://www.inaturalist.org/observations/139638265,N,,44.96004,-118.233,,Naumann
10/16/2022,https://www.inaturalist.org/observations/141947926,N,,38.93511,-74.906,,Naumann
10/16/2022,https://www.inaturalist.org/observations/144754504,N,,30.37496,-98.118,,Naumann
10/16/2022,https://www.inaturalist.org/observations/165328189,n,,38.93511,-74.906,,WJG
10/16/2022,https://www.inaturalist.org/observations/185459693,n,,39.44971,-76.0086,,WJG
10/17/2022,https://www.inaturalist.org/observations/139155526,N,,43.14932,-80.624,,Naumann
10/17/2022,https://www.inaturalist.org/observations/139158466,N,,14.56768,-90.46,white-breasted hawk,Naumann
